,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
NTNcombined.religiousBeliefOf_reverse,-0.25721097,-0.10097152,-0.25138226,0.05320511,0.048741322,-0.17314152,0.49708867,0.13695158,-0.1299525,0.21411107,0.19486135,-0.07939163,-0.103244014,-0.05354695,0.012743406,0.1922447,-0.37145776,-0.14272277,0.033789307,-0.51159614,0.15365359,-0.40152514,0.3639652,-0.28377914,0.047473807,-0.0207112,0.12589924,0.048079893,-0.32089734,-0.57308555,0.23191032,-0.062004104,-0.3817818,-0.1991975,-0.06017859,-0.021094467,-0.5006935,-0.1331212,-0.26785293,0.32818705
NTNcombined.religiousBelief_reverse,-0.36844486,-0.052379157,0.5196458,0.31329086,-0.15167043,0.30062166,-0.3161584,-0.40732417,0.21868074,-0.34618175,-0.14907452,-0.26122656,0.4041336,-0.5606305,0.052573185,-1.1864823,-0.06264589,-0.54792887,0.6492629,0.109640785,0.0071742926,0.46191072,0.09268079,0.28255838,-0.02317749,0.2602956,-0.30895162,0.58640826,0.04777106,0.11637748,0.2642109,-0.023730082,-0.05468156,0.3540799,-0.3117237,-0.19583906,0.32575697,0.14596054,0.26501432,-0.095694736
NTNcombined.residentPlace,0.17718695,-0.06971363,-0.11771406,-0.15147404,-0.11622618,-0.5913781,0.08339879,-0.2184944,0.07697393,0.14838685,-0.107948594,0.22711705,-0.06278284,-0.22512531,-0.056446873,-0.21272992,-0.4788101,-0.3636228,0.26217377,-0.16418572,0.5610351,-0.119033225,0.13504139,0.07143834,0.04305659,0.33892283,-0.01860407,-0.08561955,0.27499357,-0.44082707,0.53190553,-0.07899044,0.056614764,-0.3175657,-0.0802349,-0.2126796,0.21519236,-0.37923142,0.013108641,0.39208043
NTNcombined.residentPlaceOf,0.1297398,-0.22005738,0.4721373,-0.04097436,-0.24051154,0.5249969,-0.36272973,0.35907102,-0.10306875,-0.1284809,0.120882876,0.04912443,-0.051691364,0.4316549,0.094713405,0.24217653,0.22621123,0.38141453,-0.020513954,-0.08361156,-0.46277413,0.3060168,0.17252484,-0.03094503,-0.10756188,-0.40004686,0.2542912,0.13407224,0.11484441,0.1788317,-0.48140615,0.060608987,-0.48869005,0.2535046,-0.4837329,0.34585342,0.3173604,0.7827863,0.24487618,-0.32189125
NTNcombined.residentPlaceOf_reverse,0.17873344,-0.12561335,-0.09304004,-0.19405915,-0.10950693,-0.6872455,0.05146583,-0.17322658,0.09821636,0.16474761,-0.08128358,0.11842572,-0.037752848,-0.22796836,-0.09171349,-0.23802213,-0.47350964,-0.38588056,0.252856,-0.16491824,0.5453583,-0.11790022,0.13796882,0.1232248,0.069128685,0.2849667,-0.037236053,-0.07538967,0.22845891,-0.4563918,0.62318575,-0.08976694,0.03812175,-0.33213842,-0.11640453,-0.15061823,0.22675253,-0.35082075,-0.0079076085,0.4056041
NTNcombined.residentPlace_reverse,0.13990617,-0.21054715,0.4237123,-0.035705607,-0.23878376,0.5451968,-0.37564996,0.27371544,-0.08772496,-0.16954745,0.15735863,0.08272418,-0.14285551,0.3944955,0.10500232,0.22288802,0.21979992,0.3794527,-0.039017983,-0.06839815,-0.4803181,0.3235558,0.179035,-0.04292492,-0.06264758,-0.38367927,0.26212615,0.097146586,0.11314797,0.08371622,-0.40923283,0.014260445,-0.568696,0.2354466,-0.5138975,0.27002445,0.2797493,0.69525224,0.24749956,-0.38430396
NTNcombined.siblingOf,0.35777193,0.39712337,-0.3650689,0.15461834,0.09301615,-0.046796635,0.21285048,0.09587502,-0.21541893,-0.030993361,-0.09666358,0.12085529,-0.049077947,-0.21297157,-0.16836265,0.05434878,-0.017913625,-0.19583933,-0.10562794,0.03574337,-0.044615638,-0.14411172,-0.090318196,0.3151026,-0.092773944,-0.046197157,-0.17450194,-0.19918473,0.1382225,0.15463738,0.09101841,-0.17014621,0.04650117,-0.09114928,0.15120588,0.0329966,0.027669804,-0.19627784,-0.293764,0.015047566
NTNcombined.siblingOf_reverse,0.3258,0.36240306,-0.35985717,0.12176007,0.08382041,0.00073987973,0.22264418,0.0843184,-0.19791864,-0.0067554247,-0.11287721,0.14375758,-0.07158641,-0.18325046,-0.14120257,0.0640571,0.0043802587,-0.14921138,-0.09695285,0.026922189,-0.04634722,-0.11516564,-0.09416241,0.32607523,-0.03252028,-0.0515066,-0.17054936,-0.1980117,0.14731205,0.21224065,0.10083472,-0.22458293,0.10503484,-0.075724564,0.12713237,-0.009609946,0.056543957,-0.16001734,-0.2481736,0.004844837
NTNcombined.spouseOf,0.24670844,0.24412104,0.13404186,0.039022673,0.0054393006,-0.14343147,0.084790505,-0.03594296,0.073018335,0.0019192301,-0.029103171,-0.12231527,-0.034149602,-0.08112291,-0.1815679,0.00048183626,-0.17308448,-0.012521711,-0.006926296,-0.0337066,0.032749828,-0.24386753,-0.029656567,0.027166734,0.029551545,-0.029556738,-0.18992896,-0.056826252,-0.08978959,0.09884178,0.14302504,0.26346412,-0.07801858,0.06139691,0.20083176,0.09187303,-0.073805586,-0.056707654,-0.11594493,0.13210301
NTNcombined.spouseOf_reverse,0.26219672,0.23115948,0.13552506,0.02257758,0.061927248,-0.119689606,0.10373651,-0.05807565,0.082272,0.076598085,-0.049624477,-0.08826449,0.03914215,-0.108158045,-0.16595802,0.0467847,-0.15668918,-0.03947575,-0.0337468,-0.012469226,0.0685581,-0.25379893,0.00062692864,0.034649763,0.03498893,-0.07887199,-0.2015121,-0.06792921,-0.11492507,0.07490321,0.07486843,0.29596758,-0.07364053,0.059530236,0.14764477,0.09071775,-0.11428352,-0.043454483,-0.124325834,0.1619914
NTNcombined.subregion,0.7373128,-0.63620627,-0.15359744,-0.044005793,0.07090033,-0.24834406,-0.61568266,0.09845521,-0.4579288,-0.0029501242,-0.031102452,0.2489469,-0.031628944,-0.039685488,0.39355764,0.17387407,0.79489565,0.39173636,0.15419798,-0.22625202,-0.36494693,0.22462349,0.08061166,-0.89031893,0.29637268,-0.26834944,0.12131604,0.2062049,0.17774226,0.0814032,0.189174,-0.1235881,-0.017309284,0.24129288,0.008448973,0.16625737,0.05558238,0.07595589,0.29575625,0.16519982
NTNcombined.subregionOf,0.22491132,-0.38209382,0.08349823,0.14073558,0.009192488,0.19128685,-0.25180343,0.29906365,-0.38203067,-0.19882727,0.062201962,0.4136103,-0.18097427,0.49098566,0.05283928,0.057925668,0.50348777,0.3312427,-0.4068343,-0.14841677,0.08356317,0.13064264,-0.063664995,-0.09566232,-0.33099943,0.00011679253,0.18562303,0.28864604,-0.2631723,-0.18463758,-0.10250669,-0.4682103,-0.22810186,0.67428464,-0.5611255,0.08121332,0.00436235,0.18816116,0.58484614,-0.050834138
NTNcombined.subregionOf_reverse,0.7091998,-0.63272303,-0.10699257,-0.05488338,0.09723021,-0.17703827,-0.5802793,0.12600587,-0.52548504,-0.02406579,-0.06547499,0.34240595,-0.013705165,-0.031695377,0.38875252,0.17489824,0.7354568,0.3640695,0.21471018,-0.17993446,-0.34527388,0.2360343,0.0399267,-0.9094532,0.30905703,-0.2987925,0.080226064,0.22572598,0.20815156,0.09174106,0.14767942,-0.14695942,0.017115505,0.21565604,0.04049457,0.16008754,0.041577797,0.056313884,0.29524273,0.17079365
NTNcombined.subregion_reverse,0.254093,-0.38768387,0.0061748624,0.12720957,-0.017489513,0.16951574,-0.31600732,0.28412014,-0.35972303,-0.19148202,0.05909038,0.43383163,-0.1811596,0.50716794,0.062275708,0.054946344,0.45150933,0.30432555,-0.44281954,-0.08372019,0.1179944,0.15276036,-0.0781915,-0.13447581,-0.3488369,0.017782038,0.17985685,0.28138244,-0.28179178,-0.1499918,-0.06294259,-0.40567926,-0.25191996,0.69886774,-0.5587127,0.07616687,0.06873839,0.12018972,0.56227857,-0.052802105
NTNcombined.visitedPlace,0.18590572,0.15699333,-0.24341701,-0.016510345,-0.12108637,0.1513857,0.11475826,-0.17448875,0.3670306,0.039876323,-0.05169892,0.022880334,-0.07261131,-0.13651635,-0.08247723,-0.14679407,-0.5811405,-0.50417805,0.57406175,-0.27529582,0.30898222,-0.06602539,-0.03936262,0.107557066,0.014024114,0.28463116,0.006518557,0.004806213,0.13768151,-0.37993816,0.45393205,-0.17601486,0.11932704,-0.16887006,-0.040005308,0.26112777,0.35105088,-0.3868136,-0.6296509,0.41753063
NTNcombined.visitedPlaceOf,0.073713936,-0.050224446,-0.16087165,0.4446262,-0.17213322,-0.14309447,-0.43381938,-0.001017764,-0.23973314,-0.32185087,0.11724071,-0.15148596,-0.3021874,0.40128747,0.16778514,0.16202372,0.41016153,0.49483362,-0.014008487,0.17140174,-0.2977584,0.41478345,-0.10556182,0.14396776,-0.057476602,-0.40222836,0.39860284,0.18491557,-0.7721459,0.14778781,-0.015906123,0.20252448,-0.13867638,0.044003785,-0.6190304,-0.16635199,0.2138205,0.5115216,0.25972193,-0.31797478
NTNcombined.visitedPlaceOf_reverse,0.17899929,0.08755975,-0.30145282,0.06533697,-0.12679565,0.18465967,0.12145086,-0.15916376,0.35226154,-0.016253639,-0.0647547,0.06834019,-0.14732637,-0.17086968,-0.11939666,-0.186249,-0.59568423,-0.5090136,0.6813201,-0.18914914,0.2945364,-0.06346588,-0.009150714,0.1985953,0.017026931,0.27552044,0.04022235,0.040859036,0.12927933,-0.38114247,0.47676596,-0.21680206,0.12616609,-0.22542092,-0.14308684,0.20411676,0.2886833,-0.4213531,-0.51376104,0.4444649
NTNcombined.visitedPlace_reverse,0.08325089,-0.046155434,-0.23315828,0.40826017,-0.1654999,-0.11841914,-0.37940425,0.028653795,-0.1450779,-0.27341765,0.11302209,-0.14245461,-0.20197785,0.3405041,0.1650776,0.15939991,0.39665267,0.49679178,-0.043106545,0.14491409,-0.3913604,0.37106657,-0.10471411,0.15342969,-0.0334344,-0.4255614,0.35829806,0.20712306,-0.77038395,0.08820211,-0.08614179,0.13200411,-0.18378419,0.11350266,-0.60658157,-0.14984639,0.15152413,0.4802126,0.2683863,-0.2742722
